student_id,current_class,gender,subject,score,max_score,exam_type,exam_date,term,board_score
STU049,11,female,Biology,87,100,pre_board,2024-08-20,second_term,90
STU049,11,female,Biology,84,100,final,2024-09-15,first_term,86
STU049,11,female,Biology,88,100,final,2024-09-15,second_term,93
STU050,12,female,Chemistry,85,100,unit_test,2024-06-10,first_term,88
STU050,12,female,Chemistry,79,100,unit_test,2024-06-10,second_term,82
STU050,12,female,Chemistry,86,100,mid_term,2024-07-15,first_term,88
STU050,12,female,Chemistry,82,100,mid_term,2024-07-15,second_term,85
STU050,12,female,Chemistry,95,100,pre_board,2024-08-20,first_term,97
STU050,12,female,Chemistry,98,100,pre_board,2024-08-20,second_term,100
STU050,12,female,Chemistry,94,100,final,2024-09-15,first_term,96
STU050,12,female,Chemistry,96,100,final,2024-09-15,second_term,100
STU050,12,female,Biology,68,100,unit_test,2024-06-10,first_term,73
STU050,12,female,Biology,69,100,unit_test,2024-06-10,second_term,74
STU050,12,female,Biology,72,100,mid_term,2024-07-15,first_term,73
STU050,12,female,Biology,65,100,mid_term,2024-07-15,second_term,70
STU050,12,female,Biology,78,100,pre_board,2024-08-20,first_term,80
STU050,12,female,Biology,72,100,pre_board,2024-08-20,second_term,75
STU050,12,female,Biology,80,100,final,2024-09-15,first_term,81
STU050,12,female,Biology,77,100,final,2024-09-15,second_term,78
STU050,12,female,English,69,100,unit_test,2024-06-10,first_term,69
STU050,12,female,English,70,100,unit_test,2024-06-10,second_term,71
STU050,12,female,English,70,100,mid_term,2024-07-15,first_term,70
STU050,12,female,English,66,100,mid_term,2024-07-15,second_term,68
STU050,12,female,English,70,100,pre_board,2024-08-20,first_term,74
STU050,12,female,English,72,100,pre_board,2024-08-20,second_term,76
STU050,12,female,English,66,100,final,2024-09-15,first_term,69
STU050,12,female,English,67,100,final,2024-09-15,second_term,69
STU051,11,male,English,69,100,unit_test,2024-06-10,first_term,74
STU051,11,male,English,72,100,unit_test,2024-06-10,second_term,73
STU051,11,male,English,73,100,mid_term,2024-07-15,first_term,75
STU051,11,male,English,68,100,mid_term,2024-07-15,second_term,73
STU051,11,male,English,66,100,pre_board,2024-08-20,first_term,66
STU051,11,male,English,74,100,pre_board,2024-08-20,second_term,74
STU051,11,male,English,70,100,final,2024-09-15,first_term,70
STU051,11,male,English,68,100,final,2024-09-15,second_term,72
STU051,11,male,Physics,94,100,unit_test,2024-06-10,first_term,97
STU051,11,male,Physics,91,100,unit_test,2024-06-10,second_term,96
STU051,11,male,Physics,97,100,mid_term,2024-07-15,first_term,100
STU051,11,male,Physics,92,100,mid_term,2024-07-15,second_term,97
STU051,11,male,Physics,100,100,pre_board,2024-08-20,first_term,100
STU051,11,male,Physics,100,100,pre_board,2024-08-20,second_term,100
STU051,11,male,Physics,100,100,final,2024-09-15,first_term,100
STU051,11,male,Physics,94,100,final,2024-09-15,second_term,97
STU051,11,male,Hindi,85,100,unit_test,2024-06-10,first_term,85
STU051,11,male,Hindi,81,100,unit_test,2024-06-10,second_term,83
STU051,11,male,Hindi,78,100,mid_term,2024-07-15,first_term,79
STU051,11,male,Hindi,82,100,mid_term,2024-07-15,second_term,85
STU051,11,male,Hindi,86,100,pre_board,2024-08-20,first_term,89
STU051,11,male,Hindi,77,100,pre_board,2024-08-20,second_term,79
STU051,11,male,Hindi,82,100,final,2024-09-15,first_term,85
STU051,11,male,Hindi,81,100,final,2024-09-15,second_term,85
STU052,12,male,Computer Science,63,100,unit_test,2024-06-10,first_term,67
STU052,12,male,Computer Science,70,100,unit_test,2024-06-10,second_term,71
STU052,12,male,Computer Science,70,100,mid_term,2024-07-15,first_term,72
STU052,12,male,Computer Science,68,100,mid_term,2024-07-15,second_term,72
STU052,12,male,Computer Science,74,100,pre_board,2024-08-20,first_term,76
STU052,12,male,Computer Science,78,100,pre_board,2024-08-20,second_term,80
STU052,12,male,Computer Science,69,100,final,2024-09-15,first_term,74
STU052,12,male,Computer Science,77,100,final,2024-09-15,second_term,79
STU052,12,male,Hindi,71,100,unit_test,2024-06-10,first_term,74
STU052,12,male,Hindi,72,100,unit_test,2024-06-10,second_term,75
STU052,12,male,Hindi,72,100,mid_term,2024-07-15,first_term,76
STU052,12,male,Hindi,72,100,mid_term,2024-07-15,second_term,72
STU052,12,male,Hindi,75,100,pre_board,2024-08-20,first_term,77
STU052,12,male,Hindi,76,100,pre_board,2024-08-20,second_term,81
STU052,12,male,Hindi,78,100,final,2024-09-15,first_term,78
STU052,12,male,Hindi,79,100,final,2024-09-15,second_term,83
STU052,12,male,Physics,86,100,unit_test,2024-06-10,first_term,88
STU052,12,male,Physics,87,100,unit_test,2024-06-10,second_term,89
STU052,12,male,Physics,89,100,mid_term,2024-07-15,first_term,89
STU052,12,male,Physics,80,100,mid_term,2024-07-15,second_term,80
STU052,12,male,Physics,90,100,pre_board,2024-08-20,first_term,94
STU052,12,male,Physics,85,100,pre_board,2024-08-20,second_term,85
STU052,12,male,Physics,85,100,final,2024-09-15,first_term,90
STU052,12,male,Physics,84,100,final,2024-09-15,second_term,87
STU052,12,male,English,84,100,unit_test,2024-06-10,first_term,84
STU052,12,male,English,75,100,unit_test,2024-06-10,second_term,75
STU052,12,male,English,83,100,mid_term,2024-07-15,first_term,84
STU052,12,male,English,80,100,mid_term,2024-07-15,second_term,85
STU052,12,male,English,80,100,pre_board,2024-08-20,first_term,84
STU052,12,male,English,86,100,pre_board,2024-08-20,second_term,91
STU052,12,male,English,79,100,final,2024-09-15,first_term,81
STU052,12,male,English,87,100,final,2024-09-15,second_term,88
STU053,11,male,Biology,67,100,unit_test,2024-06-10,first_term,71
STU053,11,male,Biology,65,100,unit_test,2024-06-10,second_term,67
STU053,11,male,Biology,69,100,mid_term,2024-07-15,first_term,73
STU053,11,male,Biology,67,100,mid_term,2024-07-15,second_term,69
STU053,11,male,Biology,66,100,pre_board,2024-08-20,first_term,66
STU053,11,male,Biology,66,100,pre_board,2024-08-20,second_term,69
STU053,11,male,Biology,65,100,final,2024-09-15,first_term,70
STU053,11,male,Biology,71,100,final,2024-09-15,second_term,72
STU053,11,male,English,92,100,unit_test,2024-06-10,first_term,97
STU053,11,male,English,88,100,unit_test,2024-06-10,second_term,93
STU053,11,male,English,91,100,mid_term,2024-07-15,first_term,92
STU053,11,male,English,93,100,mid_term,2024-07-15,second_term,95
STU053,11,male,English,98,100,pre_board,2024-08-20,first_term,100
STU053,11,male,English,100,100,pre_board,2024-08-20,second_term,100
STU053,11,male,English,96,100,final,2024-09-15,first_term,98
STU053,11,male,English,95,100,final,2024-09-15,second_term,97
STU053,11,male,Chemistry,84,100,unit_test,2024-06-10,first_term,89
STU053,11,male,Chemistry,87,100,unit_test,2024-06-10,second_term,92
STU053,11,male,Chemistry,84,100,mid_term,2024-07-15,first_term,89
STU053,11,male,Chemistry,84,100,mid_term,2024-07-15,second_term,84
STU053,11,male,Chemistry,80,100,pre_board,2024-08-20,first_term,80
STU053,11,male,Chemistry,86,100,pre_board,2024-08-20,second_term,87
STU053,11,male,Chemistry,84,100,final,2024-09-15,first_term,85
STU053,11,male,Chemistry,89,100,final,2024-09-15,second_term,93
STU054,12,male,Biology,68,100,unit_test,2024-06-10,first_term,69
STU054,12,male,Biology,67,100,unit_test,2024-06-10,second_term,67
STU054,12,male,Biology,64,100,mid_term,2024-07-15,first_term,66
STU054,12,male,Biology,67,100,mid_term,2024-07-15,second_term,70
STU054,12,male,Biology,70,100,pre_board,2024-08-20,first_term,74
STU054,12,male,Biology,68,100,pre_board,2024-08-20,second_term,69
STU054,12,male,Biology,71,100,final,2024-09-15,first_term,71
STU054,12,male,Biology,66,100,final,2024-09-15,second_term,67
STU054,12,male,Physics,68,100,unit_test,2024-06-10,first_term,71
STU054,12,male,Physics,71,100,unit_test,2024-06-10,second_term,73
STU054,12,male,Physics,67,100,mid_term,2024-07-15,first_term,68
STU054,12,male,Physics,67,100,mid_term,2024-07-15,second_term,67
STU054,12,male,Physics,74,100,pre_board,2024-08-20,first_term,79
STU054,12,male,Physics,72,100,pre_board,2024-08-20,second_term,75
STU054,12,male,Physics,71,100,final,2024-09-15,first_term,73
STU054,12,male,Physics,78,100,final,2024-09-15,second_term,81
STU054,12,male,Hindi,75,100,unit_test,2024-06-10,first_term,77
STU054,12,male,Hindi,73,100,unit_test,2024-06-10,second_term,75
STU054,12,male,Hindi,72,100,mid_term,2024-07-15,first_term,73
STU054,12,male,Hindi,80,100,mid_term,2024-07-15,second_term,81
STU054,12,male,Hindi,81,100,pre_board,2024-08-20,first_term,82
STU054,12,male,Hindi,81,100,pre_board,2024-08-20,second_term,81
STU054,12,male,Hindi,72,100,final,2024-09-15,first_term,76
STU054,12,male,Hindi,75,100,final,2024-09-15,second_term,79
STU055,11,male,English,81,100,unit_test,2024-06-10,first_term,81
STU055,11,male,English,88,100,unit_test,2024-06-10,second_term,92
STU055,11,male,English,88,100,mid_term,2024-07-15,first_term,89
STU055,11,male,English,87,100,mid_term,2024-07-15,second_term,89
STU055,11,male,English,95,100,pre_board,2024-08-20,first_term,96
STU055,11,male,English,90,100,pre_board,2024-08-20,second_term,93
STU055,11,male,English,91,100,final,2024-09-15,first_term,95
STU055,11,male,English,89,100,final,2024-09-15,second_term,91
STU055,11,male,Hindi,69,100,unit_test,2024-06-10,first_term,72
STU055,11,male,Hindi,65,100,unit_test,2024-06-10,second_term,67
STU055,11,male,Hindi,64,100,mid_term,2024-07-15,first_term,67
STU055,11,male,Hindi,70,100,mid_term,2024-07-15,second_term,70
STU055,11,male,Hindi,76,100,pre_board,2024-08-20,first_term,81
STU055,11,male,Hindi,79,100,pre_board,2024-08-20,second_term,82
STU055,11,male,Hindi,78,100,final,2024-09-15,first_term,79
STU055,11,male,Hindi,77,100,final,2024-09-15,second_term,82
STU055,11,male,Biology,89,100,unit_test,2024-06-10,first_term,89
STU055,11,male,Biology,95,100,unit_test,2024-06-10,second_term,100
STU055,11,male,Biology,97,100,mid_term,2024-07-15,first_term,99
STU055,11,male,Biology,91,100,mid_term,2024-07-15,second_term,96
STU055,11,male,Biology,100,100,pre_board,2024-08-20,first_term,100
STU055,11,male,Biology,96,100,pre_board,2024-08-20,second_term,98
STU055,11,male,Biology,100,100,final,2024-09-15,first_term,100
STU055,11,male,Biology,100,100,final,2024-09-15,second_term,100
STU055,11,male,Physics,95,100,unit_test,2024-06-10,first_term,96
STU055,11,male,Physics,98,100,unit_test,2024-06-10,second_term,99
STU055,11,male,Physics,94,100,mid_term,2024-07-15,first_term,94
STU055,11,male,Physics,97,100,mid_term,2024-07-15,second_term,100
STU055,11,male,Physics,100,100,pre_board,2024-08-20,first_term,100
STU055,11,male,Physics,100,100,pre_board,2024-08-20,second_term,100
STU055,11,male,Physics,97,100,final,2024-09-15,first_term,100
STU055,11,male,Physics,100,100,final,2024-09-15,second_term,100
STU055,11,male,Chemistry,73,100,unit_test,2024-06-10,first_term,75
STU055,11,male,Chemistry,73,100,unit_test,2024-06-10,second_term,73
STU055,11,male,Chemistry,80,100,mid_term,2024-07-15,first_term,83
STU055,11,male,Chemistry,74,100,mid_term,2024-07-15,second_term,74
STU055,11,male,Chemistry,75,100,pre_board,2024-08-20,first_term,79
STU055,11,male,Chemistry,78,100,pre_board,2024-08-20,second_term,79
STU055,11,male,Chemistry,79,100,final,2024-09-15,first_term,83
STU055,11,male,Chemistry,70,100,final,2024-09-15,second_term,73
STU056,12,female,Biology,71,100,unit_test,2024-06-10,first_term,76
STU056,12,female,Biology,66,100,unit_test,2024-06-10,second_term,67
STU056,12,female,Biology,71,100,mid_term,2024-07-15,first_term,72
STU056,12,female,Biology,68,100,mid_term,2024-07-15,second_term,70
STU056,12,female,Biology,78,100,pre_board,2024-08-20,first_term,78
STU056,12,female,Biology,82,100,pre_board,2024-08-20,second_term,87
STU056,12,female,Biology,76,100,final,2024-09-15,first_term,80
STU056,12,female,Biology,76,100,final,2024-09-15,second_term,80
STU056,12,female,Hindi,82,100,unit_test,2024-06-10,first_term,86
STU056,12,female,Hindi,83,100,unit_test,2024-06-10,second_term,88
STU056,12,female,Hindi,74,100,mid_term,2024-07-15,first_term,78
STU056,12,female,Hindi,80,100,mid_term,2024-07-15,second_term,84
STU056,12,female,Hindi,84,100,pre_board,2024-08-20,first_term,86
STU056,12,female,Hindi,90,100,pre_board,2024-08-20,second_term,92
STU056,12,female,Hindi,91,100,final,2024-09-15,first_term,96
STU056,12,female,Hindi,88,100,final,2024-09-15,second_term,88
STU056,12,female,English,77,100,unit_test,2024-06-10,first_term,77
STU056,12,female,English,79,100,unit_test,2024-06-10,second_term,84
STU056,12,female,English,77,100,mid_term,2024-07-15,first_term,80
STU056,12,female,English,79,100,mid_term,2024-07-15,second_term,81
STU056,12,female,English,89,100,pre_board,2024-08-20,first_term,91
STU056,12,female,English,90,100,pre_board,2024-08-20,second_term,94
STU056,12,female,English,84,100,final,2024-09-15,first_term,89
STU056,12,female,English,91,100,final,2024-09-15,second_term,96
STU057,11,male,Physics,82,100,unit_test,2024-06-10,first_term,82
STU057,11,male,Physics,82,100,unit_test,2024-06-10,second_term,86
STU057,11,male,Physics,89,100,mid_term,2024-07-15,first_term,91
STU057,11,male,Physics,84,100,mid_term,2024-07-15,second_term,89
STU057,11,male,Physics,88,100,pre_board,2024-08-20,first_term,88
STU057,11,male,Physics,89,100,pre_board,2024-08-20,second_term,93
STU057,11,male,Physics,88,100,final,2024-09-15,first_term,93
STU057,11,male,Physics,87,100,final,2024-09-15,second_term,92
STU057,11,male,English,93,100,unit_test,2024-06-10,first_term,98
STU057,11,male,English,83,100,unit_test,2024-06-10,second_term,86
STU057,11,male,English,85,100,mid_term,2024-07-15,first_term,90
STU057,11,male,English,93,100,mid_term,2024-07-15,second_term,93
STU057,11,male,English,92,100,pre_board,2024-08-20,first_term,97
STU057,11,male,English,91,100,pre_board,2024-08-20,second_term,93
STU057,11,male,English,90,100,final,2024-09-15,first_term,95
STU057,11,male,English,88,100,final,2024-09-15,second_term,91
STU057,11,male,Chemistry,87,100,unit_test,2024-06-10,first_term,87
STU057,11,male,Chemistry,80,100,unit_test,2024-06-10,second_term,81
STU057,11,male,Chemistry,83,100,mid_term,2024-07-15,first_term,85
STU057,11,male,Chemistry,79,100,mid_term,2024-07-15,second_term,79
STU057,11,male,Chemistry,89,100,pre_board,2024-08-20,first_term,90
STU057,11,male,Chemistry,91,100,pre_board,2024-08-20,second_term,96
STU057,11,male,Chemistry,86,100,final,2024-09-15,first_term,91
STU057,11,male,Chemistry,88,100,final,2024-09-15,second_term,89
STU057,11,male,Computer Science,91,100,unit_test,2024-06-10,first_term,91
STU057,11,male,Computer Science,95,100,unit_test,2024-06-10,second_term,100
STU057,11,male,Computer Science,93,100,mid_term,2024-07-15,first_term,94
STU057,11,male,Computer Science,91,100,mid_term,2024-07-15,second_term,93
STU057,11,male,Computer Science,98,100,pre_board,2024-08-20,first_term,100
STU057,11,male,Computer Science,100,100,pre_board,2024-08-20,second_term,100
STU057,11,male,Computer Science,100,100,final,2024-09-15,first_term,100
STU057,11,male,Computer Science,100,100,final,2024-09-15,second_term,100
STU057,11,male,Mathematics,86,100,unit_test,2024-06-10,first_term,88
STU057,11,male,Mathematics,90,100,unit_test,2024-06-10,second_term,91
STU057,11,male,Mathematics,93,100,mid_term,2024-07-15,first_term,95
STU057,11,male,Mathematics,93,100,mid_term,2024-07-15,second_term,93
STU057,11,male,Mathematics,85,100,pre_board,2024-08-20,first_term,88
STU057,11,male,Mathematics,90,100,pre_board,2024-08-20,second_term,95
STU057,11,male,Mathematics,95,100,final,2024-09-15,first_term,97
STU057,11,male,Mathematics,85,100,final,2024-09-15,second_term,86
STU058,11,male,Mathematics,78,100,unit_test,2024-06-10,first_term,78
STU058,11,male,Mathematics,77,100,unit_test,2024-06-10,second_term,81
STU058,11,male,Mathematics,77,100,mid_term,2024-07-15,first_term,82
STU058,11,male,Mathematics,75,100,mid_term,2024-07-15,second_term,79
STU058,11,male,Mathematics,80,100,pre_board,2024-08-20,first_term,80
STU058,11,male,Mathematics,79,100,pre_board,2024-08-20,second_term,81
STU058,11,male,Mathematics,71,100,final,2024-09-15,first_term,74
STU058,11,male,Mathematics,71,100,final,2024-09-15,second_term,75
STU058,11,male,Chemistry,75,100,unit_test,2024-06-10,first_term,75
STU058,11,male,Chemistry,80,100,unit_test,2024-06-10,second_term,83
STU058,11,male,Chemistry,77,100,mid_term,2024-07-15,first_term,81
STU058,11,male,Chemistry,83,100,mid_term,2024-07-15,second_term,85
STU058,11,male,Chemistry,93,100,pre_board,2024-08-20,first_term,95
STU058,11,male,Chemistry,85,100,pre_board,2024-08-20,second_term,88
STU058,11,male,Chemistry,91,100,final,2024-09-15,first_term,95
STU058,11,male,Chemistry,86,100,final,2024-09-15,second_term,91
STU058,11,male,Physics,72,100,unit_test,2024-06-10,first_term,75
STU058,11,male,Physics,69,100,unit_test,2024-06-10,second_term,69
STU058,11,male,Physics,72,100,mid_term,2024-07-15,first_term,76
STU058,11,male,Physics,69,100,mid_term,2024-07-15,second_term,72
STU058,11,male,Physics,78,100,pre_board,2024-08-20,first_term,79
STU058,11,male,Physics,77,100,pre_board,2024-08-20,second_term,79
STU058,11,male,Physics,81,100,final,2024-09-15,first_term,82
STU058,11,male,Physics,81,100,final,2024-09-15,second_term,82
STU059,11,male,Computer Science,80,100,unit_test,2024-06-10,first_term,82
STU059,11,male,Computer Science,81,100,unit_test,2024-06-10,second_term,81
STU059,11,male,Computer Science,87,100,mid_term,2024-07-15,first_term,87
STU059,11,male,Computer Science,81,100,mid_term,2024-07-15,second_term,86
STU059,11,male,Computer Science,82,100,pre_board,2024-08-20,first_term,87
STU059,11,male,Computer Science,81,100,pre_board,2024-08-20,second_term,82
STU059,11,male,Computer Science,90,100,final,2024-09-15,first_term,95
STU059,11,male,Computer Science,89,100,final,2024-09-15,second_term,91
STU059,11,male,Chemistry,87,100,unit_test,2024-06-10,first_term,87
STU059,11,male,Chemistry,91,100,unit_test,2024-06-10,second_term,96
STU059,11,male,Chemistry,84,100,mid_term,2024-07-15,first_term,87
STU059,11,male,Chemistry,91,100,mid_term,2024-07-15,second_term,93
STU059,11,male,Chemistry,94,100,pre_board,2024-08-20,first_term,96
STU059,11,male,Chemistry,100,100,pre_board,2024-08-20,second_term,100
STU059,11,male,Chemistry,95,100,final,2024-09-15,first_term,99
STU059,11,male,Chemistry,100,100,final,2024-09-15,second_term,100
STU059,11,male,Mathematics,81,100,unit_test,2024-06-10,first_term,86
STU059,11,male,Mathematics,77,100,unit_test,2024-06-10,second_term,80
STU059,11,male,Mathematics,73,100,mid_term,2024-07-15,first_term,74
STU059,11,male,Mathematics,76,100,mid_term,2024-07-15,second_term,76
STU059,11,male,Mathematics,77,100,pre_board,2024-08-20,first_term,81
STU059,11,male,Mathematics,82,100,pre_board,2024-08-20,second_term,84
STU059,11,male,Mathematics,81,100,final,2024-09-15,first_term,81
STU059,11,male,Mathematics,78,100,final,2024-09-15,second_term,78
STU059,11,male,Physics,83,100,unit_test,2024-06-10,first_term,85
STU059,11,male,Physics,89,100,unit_test,2024-06-10,second_term,89
STU059,11,male,Physics,90,100,mid_term,2024-07-15,first_term,92
STU059,11,male,Physics,87,100,mid_term,2024-07-15,second_term,91
STU059,11,male,Physics,89,100,pre_board,2024-08-20,first_term,89
STU059,11,male,Physics,83,100,pre_board,2024-08-20,second_term,86
STU059,11,male,Physics,91,100,final,2024-09-15,first_term,95
STU059,11,male,Physics,90,100,final,2024-09-15,second_term,91
STU060,12,male,Computer Science,86,100,unit_test,2024-06-10,first_term,89
STU060,12,male,Computer Science,83,100,unit_test,2024-06-10,second_term,83
STU060,12,male,Computer Science,89,100,mid_term,2024-07-15,first_term,93
STU060,12,male,Computer Science,87,100,mid_term,2024-07-15,second_term,87
STU060,12,male,Computer Science,88,100,pre_board,2024-08-20,first_term,88
STU060,12,male,Computer Science,89,100,pre_board,2024-08-20,second_term,93
STU060,12,male,Computer Science,86,100,final,2024-09-15,first_term,88
STU060,12,male,Computer Science,84,100,final,2024-09-15,second_term,86
STU060,12,male,Biology,65,100,unit_test,2024-06-10,first_term,66
STU060,12,male,Biology,69,100,unit_test,2024-06-10,second_term,74
STU060,12,male,Biology,62,100,mid_term,2024-07-15,first_term,65
STU060,12,male,Biology,71,100,mid_term,2024-07-15,second_term,74
STU060,12,male,Biology,71,100,pre_board,2024-08-20,first_term,74
STU060,12,male,Biology,79,100,pre_board,2024-08-20,second_term,79
STU060,12,male,Biology,75,100,final,2024-09-15,first_term,76
STU060,12,male,Biology,74,100,final,2024-09-15,second_term,74
STU060,12,male,Physics,68,100,unit_test,2024-06-10,first_term,68
STU060,12,male,Physics,73,100,unit_test,2024-06-10,second_term,74
STU060,12,male,Physics,64,100,mid_term,2024-07-15,first_term,67
STU060,12,male,Physics,66,100,mid_term,2024-07-15,second_term,67
STU060,12,male,Physics,75,100,pre_board,2024-08-20,first_term,76
STU060,12,male,Physics,79,100,pre_board,2024-08-20,second_term,84
STU060,12,male,Physics,75,100,final,2024-09-15,first_term,77
STU060,12,male,Physics,83,100,final,2024-09-15,second_term,88
STU060,12,male,Chemistry,88,100,unit_test,2024-06-10,first_term,92
STU060,12,male,Chemistry,86,100,unit_test,2024-06-10,second_term,90
STU060,12,male,Chemistry,83,100,mid_term,2024-07-15,first_term,84
STU060,12,male,Chemistry,91,100,mid_term,2024-07-15,second_term,91
STU060,12,male,Chemistry,90,100,pre_board,2024-08-20,first_term,93
STU060,12,male,Chemistry,90,100,pre_board,2024-08-20,second_term,92
STU060,12,male,Chemistry,89,100,final,2024-09-15,first_term,93
STU060,12,male,Chemistry,90,100,final,2024-09-15,second_term,92
STU061,11,female,English,79,100,unit_test,2024-06-10,first_term,82
STU061,11,female,English,87,100,unit_test,2024-06-10,second_term,89
STU061,11,female,English,88,100,mid_term,2024-07-15,first_term,88
STU061,11,female,English,83,100,mid_term,2024-07-15,second_term,87
STU061,11,female,English,92,100,pre_board,2024-08-20,first_term,93
STU061,11,female,English,99,100,pre_board,2024-08-20,second_term,100
STU061,11,female,English,99,100,final,2024-09-15,first_term,100
STU061,11,female,English,93,100,final,2024-09-15,second_term,98
STU061,11,female,Computer Science,92,100,unit_test,2024-06-10,first_term,94
STU061,11,female,Computer Science,97,100,unit_test,2024-06-10,second_term,100
STU061,11,female,Computer Science,88,100,mid_term,2024-07-15,first_term,89
STU061,11,female,Computer Science,94,100,mid_term,2024-07-15,second_term,94
STU061,11,female,Computer Science,98,100,pre_board,2024-08-20,first_term,100
STU061,11,female,Computer Science,92,100,pre_board,2024-08-20,second_term,92
STU061,11,female,Computer Science,97,100,final,2024-09-15,first_term,98
STU061,11,female,Computer Science,97,100,final,2024-09-15,second_term,100
STU061,11,female,Physics,71,100,unit_test,2024-06-10,first_term,71
STU061,11,female,Physics,73,100,unit_test,2024-06-10,second_term,78
STU061,11,female,Physics,73,100,mid_term,2024-07-15,first_term,73
STU061,11,female,Physics,78,100,mid_term,2024-07-15,second_term,79
STU061,11,female,Physics,85,100,pre_board,2024-08-20,first_term,90
STU061,11,female,Physics,83,100,pre_board,2024-08-20,second_term,83
STU061,11,female,Physics,86,100,final,2024-09-15,first_term,86
STU061,11,female,Physics,82,100,final,2024-09-15,second_term,87
STU062,12,female,Chemistry,93,100,unit_test,2024-06-10,first_term,98
STU062,12,female,Chemistry,91,100,unit_test,2024-06-10,second_term,92
STU062,12,female,Chemistry,84,100,mid_term,2024-07-15,first_term,88
STU062,12,female,Chemistry,85,100,mid_term,2024-07-15,second_term,88
STU062,12,female,Chemistry,94,100,pre_board,2024-08-20,first_term,95
STU062,12,female,Chemistry,90,100,pre_board,2024-08-20,second_term,90
STU062,12,female,Chemistry,98,100,final,2024-09-15,first_term,100
STU062,12,female,Chemistry,92,100,final,2024-09-15,second_term,96
STU062,12,female,Mathematics,78,100,unit_test,2024-06-10,first_term,80
STU062,12,female,Mathematics,78,100,unit_test,2024-06-10,second_term,80
STU062,12,female,Mathematics,74,100,mid_term,2024-07-15,first_term,78
STU062,12,female,Mathematics,79,100,mid_term,2024-07-15,second_term,81
STU062,12,female,Mathematics,78,100,pre_board,2024-08-20,first_term,80
STU062,12,female,Mathematics,75,100,pre_board,2024-08-20,second_term,75
STU062,12,female,Mathematics,81,100,final,2024-09-15,first_term,86
STU062,12,female,Mathematics,81,100,final,2024-09-15,second_term,82
STU062,12,female,Computer Science,68,100,unit_test,2024-06-10,first_term,71
STU062,12,female,Computer Science,65,100,unit_test,2024-06-10,second_term,65
STU062,12,female,Computer Science,66,100,mid_term,2024-07-15,first_term,70
STU062,12,female,Computer Science,69,100,mid_term,2024-07-15,second_term,73
STU062,12,female,Computer Science,67,100,pre_board,2024-08-20,first_term,70
STU062,12,female,Computer Science,69,100,pre_board,2024-08-20,second_term,69
STU062,12,female,Computer Science,71,100,final,2024-09-15,first_term,75
STU062,12,female,Computer Science,74,100,final,2024-09-15,second_term,74
STU062,12,female,English,71,100,unit_test,2024-06-10,first_term,72
STU062,12,female,English,71,100,unit_test,2024-06-10,second_term,72
STU062,12,female,English,65,100,mid_term,2024-07-15,first_term,65
STU062,12,female,English,70,100,mid_term,2024-07-15,second_term,72
STU062,12,female,English,73,100,pre_board,2024-08-20,first_term,77
STU062,12,female,English,73,100,pre_board,2024-08-20,second_term,78
STU062,12,female,English,78,100,final,2024-09-15,first_term,78
STU062,12,female,English,82,100,final,2024-09-15,second_term,82
STU062,12,female,Hindi,90,100,unit_test,2024-06-10,first_term,95
STU062,12,female,Hindi,90,100,unit_test,2024-06-10,second_term,90
STU062,12,female,Hindi,83,100,mid_term,2024-07-15,first_term,83
STU062,12,female,Hindi,89,100,mid_term,2024-07-15,second_term,93
STU062,12,female,Hindi,87,100,pre_board,2024-08-20,first_term,89
STU062,12,female,Hindi,83,100,pre_board,2024-08-20,second_term,85
STU062,12,female,Hindi,82,100,final,2024-09-15,first_term,82
STU062,12,female,Hindi,90,100,final,2024-09-15,second_term,93
STU063,12,female,English,78,100,unit_test,2024-06-10,first_term,82
STU063,12,female,English,84,100,unit_test,2024-06-10,second_term,86
STU063,12,female,English,82,100,mid_term,2024-07-15,first_term,85
STU063,12,female,English,81,100,mid_term,2024-07-15,second_term,83
STU063,12,female,English,81,100,pre_board,2024-08-20,first_term,86
STU063,12,female,English,86,100,pre_board,2024-08-20,second_term,86
STU063,12,female,English,83,100,final,2024-09-15,first_term,83
STU063,12,female,English,89,100,final,2024-09-15,second_term,91
STU063,12,female,Biology,96,100,unit_test,2024-06-10,first_term,96
STU063,12,female,Biology,87,100,unit_test,2024-06-10,second_term,88
STU063,12,female,Biology,95,100,mid_term,2024-07-15,first_term,99
STU063,12,female,Biology,95,100,mid_term,2024-07-15,second_term,99
STU063,12,female,Biology,94,100,pre_board,2024-08-20,first_term,96
STU063,12,female,Biology,90,100,pre_board,2024-08-20,second_term,91
STU063,12,female,Biology,90,100,final,2024-09-15,first_term,92
STU063,12,female,Biology,88,100,final,2024-09-15,second_term,89
STU063,12,female,Mathematics,66,100,unit_test,2024-06-10,first_term,70
STU063,12,female,Mathematics,70,100,unit_test,2024-06-10,second_term,71
STU063,12,female,Mathematics,61,100,mid_term,2024-07-15,first_term,65
STU063,12,female,Mathematics,60,100,mid_term,2024-07-15,second_term,62
STU063,12,female,Mathematics,67,100,pre_board,2024-08-20,first_term,69
STU063,12,female,Mathematics,75,100,pre_board,2024-08-20,second_term,77
STU063,12,female,Mathematics,76,100,final,2024-09-15,first_term,81
STU063,12,female,Mathematics,73,100,final,2024-09-15,second_term,78
STU063,12,female,Hindi,92,100,unit_test,2024-06-10,first_term,95
STU063,12,female,Hindi,89,100,unit_test,2024-06-10,second_term,90
STU063,12,female,Hindi,94,100,mid_term,2024-07-15,first_term,96
